Filter,Frequency (Hz),Joe Z-Score Closed,Joe Z-Score Open,Mohammed Z-Score Closed,Mohammed Z-Score Open,Absolute Delta Closed,Absolute Delta Open,P-Value Closed,P-Value Open,Higher Closed,Higher Open
High-Pass Filter,12.0,-0.4931579644926816,-0.1298095353295712,0.1383504250818407,-0.23908674149423237,8.87402479388371,4.970408552327072,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,12.5,-0.6544648545944505,-0.17649636780990588,0.09772239310836651,-0.14641096261127987,9.557668588912506,3.658789353929232,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,13.0,-0.6588470669506125,-0.27729403838004907,-0.1137392677245876,-0.22756040844829892,7.295649265855084,3.613697454972728,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,13.5,-0.6101159131470248,-0.41660209105572643,-0.31064214324523237,-0.379497498528502,4.821333506613252,3.945587376744135,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,14.0,-0.7070715157010266,-0.4978294340465895,-0.8120258735675814,-0.5370972637087886,0.06125242051644264,4.822894703417974,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,14.5,-0.6555332455550787,-0.5602696325375656,-0.7497403152246943,-0.512545139945111,0.3773614743687883,4.053579544275559,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,15.0,-0.6799319127938263,-0.6531418127207121,-0.7108491334711589,-0.3750622346572722,0.9690284538514948,1.9088842992937103,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,15.5,-0.6858510851382873,-0.5992381933799262,-0.7974118663236419,-0.5137796219657197,0.07180946060392124,3.7375167420299658,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,16.0,-0.6447824826714695,-0.6208228929919788,-0.6166728844840421,-0.6664768277530206,1.7450900744029045,5.068711928420759,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,16.5,-0.7406652997848168,-0.684630420590979,-0.7912790048291595,-0.5880795183428917,0.5202868681810706,3.754339264204061,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,17.0,-0.8191936529714383,-0.7208345320478191,-0.8431897737196771,-0.4275178471968517,0.504743814677278,1.8583688239569423,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,17.5,-0.8267400724893409,-0.6956257728148707,-0.6970646657067794,-0.5627098593667652,2.141546002666148,3.4103261805777763,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,18.0,-0.8668451656033594,-0.6877196088044271,-0.5487125397250099,-0.6941538707979282,4.029386536948563,4.7793779120545565,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,18.5,-0.8974955455500034,-0.7267499337286154,-0.4620664642621695,-0.7356491039379871,5.182354179961331,4.861728343867023,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,19.0,-0.8195413182402361,-0.6842363998021248,-0.6570543567245762,-0.6627670017836831,2.5251505644920442,4.49771806826568,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,19.5,-0.7211124294422336,-0.7667225248387989,-0.974845594922361,-0.6025592464046089,1.6061067996272733,3.2062211620177052,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,20.0,-0.6872380211447557,-0.6759653329103781,-0.9106981946707887,-0.6354078480972936,1.1467170862549985,4.296303675082468,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,20.5,-0.7733698813272365,-0.7486060017927284,-0.8136143943980683,-0.706852243129168,0.5060490922978609,4.392258678862152,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,21.0,-0.8070090576541632,-0.8126063913231248,-0.638188348845043,-0.6971142341951327,2.642351524911623,3.7565888238011507,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,21.5,-0.7734702792284339,-0.8435488434842566,-0.5644396344804206,-0.7202503021204698,3.2081726515080273,3.72516012643891,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,22.0,-0.7118429017685952,-0.7948939585805015,-0.6269618737383592,-0.7095066213833097,2.1008713476840732,4.028602203729376,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,22.5,-0.68556038143696,-0.8193576930476125,-0.7632029186776025,-0.6801195346157528,0.44065933331125784,3.531315563974708,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,23.0,-0.6412371570463691,-0.8342688549170354,-1.0524600860459785,-0.7546530737904822,3.0041960237429564,4.144228761127863,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,23.5,-0.6450289704656111,-0.8085197786708668,-1.0460870061896768,-0.7840735757621207,2.908678081191642,4.65267500832716,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,24.0,-0.5684215354605969,-0.8089276297260816,-0.9865272685765998,-0.8164391034512836,2.796822411374009,4.969940827530362,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,24.5,-0.5364383513964152,-0.8048071452254915,-0.8961939803666288,-0.8094877251614334,2.040359318581853,4.935774862572808,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,25.0,-0.554788931177121,-0.7889383804153438,-0.7849987908472092,-0.8506496747021745,0.7069574514226833,5.477326354296993,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,25.5,-0.6309349535681965,-0.7942582275844166,-0.7465950133794694,-0.8400179195170004,0.2400411740879722,5.327161344768838,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,26.0,-0.574896688783991,-0.8538322195933203,-0.7689129257197003,-0.9129011427468576,0.392436319800348,5.547455003726229,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,26.5,-0.5901031272576096,-0.8271285515709604,-0.7478333809636325,-0.868646364443874,0.05793250073534395,5.3339136477653,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,27.0,-0.5803799120649655,-0.8063995045738078,-0.7603739332359475,-0.8702349657826018,0.2616496125802925,5.524288855661407,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,27.5,-0.5193841201624003,-0.8005958047388403,-0.7320621728382184,-0.8967181687002386,0.3797742792888563,5.8355981112864015,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,28.0,-0.4455868471202873,-0.8073643820563701,-0.7776368477882184,-0.8822381429585325,1.3881481546700893,5.635096576624804,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,28.5,-0.4705530725138234,-0.6453489638345316,-0.8767636478959193,-0.8599785307203043,2.288845584041571,6.779448620241826,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,29.0,-0.515642292631932,-0.5994932352360589,-0.9017283972140177,-0.8687921284807564,2.2452837216711874,7.253097006927202,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,29.5,-0.5657437852636967,-0.768243007734568,-0.9414599773688974,-0.8205664074962389,2.3268867893506826,5.353589355974778,0.019560778918209783,0.02967945330322464,Joe,Joe
High-Pass Filter,30.0,-0.6092526520088147,-0.8851424322376222,-0.934445652391545,-0.7975273133343185,1.9476374704477486,4.140468621678419,0.019560778918209783,0.02967945330322464,Joe,Joe
