Filter,Frequency (Hz),Joe Z-Score Closed,Joe Z-Score Open,Mohammed Z-Score Closed,Mohammed Z-Score Open,Absolute Delta Closed,Absolute Delta Open,P-Value Closed,P-Value Open,Higher Closed,Higher Open
Low-Pass Filter,12.0,-0.37324348895157905,-0.4689687395198788,0.4700127090186429,0.05916718204128576,43.368747650629246,1.6566929375736885,1.2192360735667724e-78,0.08147575766123949,Mohammed,Mohammed
Low-Pass Filter,12.5,-0.3826283650908201,-0.43233234811012905,0.4705495468860074,-0.039949406073797336,43.430566357822485,0.3155698950124064,1.2192360735667724e-78,0.08147575766123949,Mohammed,Mohammed
Low-Pass Filter,13.0,-0.3876953185294521,-0.4330828324383934,0.46347901333435854,-0.1831640456253434,43.4521469858953,1.151164434033249,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,13.5,-0.5182364466622631,-0.500672384855722,0.46062189389225205,-0.24737595764162693,44.29548295513531,1.2186868162366888,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,14.0,-0.5298445411453154,-0.5293033302067012,0.4665270728506315,-0.3122527984386533,44.380345579970786,1.634887669611432,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,14.5,-0.47204792546272706,-0.556316507875289,0.4644066825778455,-0.2795369124258146,44.00153624179119,1.0612991111092462,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,15.0,-0.48235290458804314,-0.5520625616382996,0.454006169993931,-0.25681638611950236,44.05180326071879,0.8648876767323745,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,15.5,-0.4974084847088101,-0.5579838188901058,0.4477770353198378,-0.28102507486189576,44.13961227469689,1.0619789318434973,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,16.0,-0.4818492350614882,-0.5616470685747553,0.4418590273652575,-0.2947707926559154,44.02906481984469,1.171245102986875,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,16.5,-0.4500018219879139,-0.5310171667160831,0.4308423662558364,-0.3328368035530195,43.804548426645546,1.831607574652189,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,17.0,-0.5135221313181542,-0.4871133846913019,0.42127649578786996,-0.47649695776474316,44.20180704523772,3.694739091315177,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,17.5,-0.4935809544934064,-0.4190954566336922,0.4132044433569658,-0.5299194020347945,44.05934523584806,4.841137871709073,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,18.0,-0.5161389671000663,-0.4018120910905307,0.3980535169677586,-0.5393797247758693,44.18158743818045,5.090111854600837,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,18.5,-0.5114720942640913,-0.45720937069249085,0.3783669369687322,-0.5654127677178309,44.11972475062134,4.87184920963021,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,19.0,-0.42604100718867355,-0.43596585219684736,0.3591489355515705,-0.6699430009630458,43.53401841158255,6.133602005816798,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,19.5,-0.42777974988146455,-0.33640251633454216,0.3367359665040552,-0.6708865243280746,43.509393367847416,7.016916057931396,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,20.0,-0.45194364783921354,-0.3270235890443689,0.30592746699884477,-0.6451650242940462,43.61697371059636,6.834600715960052,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,20.5,-0.43215252675760363,-0.3957916889326881,0.26466594347880124,-0.704922556995341,43.42229738936361,6.845957673868633,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,21.0,-0.4761069466528464,-0.3765564740300048,0.21756895927828357,-0.7780123471000046,43.63232097773406,7.766645542456027,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
